id,yearMonth,sex,age
a43fafae-7ebd-400a-88a0-a5882614a002,2001-02,Não informado,80-84 years
6a114ab5-7719-47fa-97c9-9bcf12ba8d98,2001-02,Não informado,85-89 years
d7af4963-42c0-4906-88ce-67a8d25044a6,2001-02,Não informado,0-4 years
295e3eb5-cdef-4ff4-8966-d025fdc35e54,2001-02,Não informado,10-14 years
20da8394-91bb-4e5e-b88e-d035906b9673,2001-02,Não informado,15-19 years
b4046174-1da7-45b7-a788-bdf3464994b6,2001-02,Não informado,20-24 years
e4c22a6e-15e6-4f5d-b6ea-f1a6bef238d5,2001-02,Não informado,25-29 years
fa1ad64d-88fc-4529-9d88-2b6f99016c66,2001-02,Não informado,30-34 years
3479f090-d65f-4633-bfab-8c560b4e3e9b,2001-02,Não informado,35-39 years
d77dd384-cb60-47ed-98b7-7adc3167a85f,2001-02,Não informado,40-44 years
f1b4c921-1239-4d68-9f42-0b1cce3b82f4,2001-02,Não informado,45-49 years
69c84e92-7c3f-4a04-a609-1ad51d1873ad,2001-02,Não informado,5-9 years
dc428a54-a76c-4dab-936c-12823114aed3,2001-02,Não informado,50-54 years
125f3dd2-5f75-4d3e-8c82-3059ead874f9,2001-02,Não informado,55-59 years
7439f9f8-3d89-41fd-930c-d26560817986,2001-02,Não informado,60-64 years
b5f07966-f14f-4a3d-bb17-6669d4edc207,2001-02,Não informado,65-69 years
3f7da756-14d2-46db-9453-bd49f96a1a2a,2001-02,Não informado,70-74 years
e6c2a6b6-03cc-47fa-9819-6897083b09cd,2001-02,Não informado,75-79 years
399e1241-92ef-467e-bcb1-74db66f9fea3,2001-02,Não informado,80-84 years
13078653-f936-41e7-b20c-e15c7e5d2f9a,2001-02,Não informado,85-89 years
19191b1a-760e-4917-a3f2-0fbac3232911,2001-02,Não informado,90+ years
ac836a16-7e7d-49e9-a3cd-13575ea5d1ad,2001-02,Não informado,90+ years
e1916bf7-3882-4fad-9702-e270fc659ed3,2001-02,Não informado,90+ years
acef7cea-55d7-41ee-b913-401f5ef3b3aa,2001-02,Feminino,TOTAL
85785529-e269-4f37-8f55-f0def630474d,2001-02,Masculino,TOTAL
a49f91ac-d0f9-4b76-9f34-40dc4da2cc93,2001-02,Feminino,TOTAL
9f95d2b2-038c-400e-acc7-68f446b51bc4,2001-02,Masculino,TOTAL
9b3f9bf7-97ee-4318-bc5e-d5e3080ddfda,2001-02,Feminino,TOTAL
50f5ad5f-5059-43de-818a-f938b9c61527,2001-02,Masculino,TOTAL
266188a2-6c67-47b9-93b3-731ab9fbe24c,2001-02,Não informado,TOTAL
848e0c55-95df-4ba2-af14-22f59bec8cfc,2001-02,Não informado,TOTAL
25cee99c-6f22-43e9-a0bb-182f95ad9d26,2001-02,Não informado,TOTAL
279a8c2a-d4e4-473c-8fe7-e1bc090b652a,2001-03,Feminino,0-4 years
f42f8682-d7ed-41bf-8cc0-a1cbee7330fb,2001-03,Masculino,0-4 years
c29a9851-e33e-4541-8344-8104d652bbfa,2001-03,Feminino,10-14 years
030a90e1-4000-403a-82a2-081d1ae1dbcc,2001-03,Masculino,10-14 years
5dacba14-6c0f-481f-a6fb-82637b391625,2001-03,Feminino,15-19 years
e123a98e-c113-4f33-ab2e-4c56afffeb98,2001-03,Masculino,15-19 years
696d43e9-56a8-4182-a855-58e97200e49a,2001-03,Feminino,20-24 years
27f7513c-5318-4265-85e6-da074102190b,2001-03,Masculino,20-24 years
aa85d95d-9660-491f-b8f1-fd0ab64b85f0,2001-03,Feminino,25-29 years
d1159f11-7ec5-43f9-8fd2-28f296b17bd0,2001-03,Masculino,25-29 years
29f986ec-06b2-4cef-a9cf-ec85759566fd,2001-03,Feminino,30-34 years
19f97e71-2095-493e-bacb-8d129f382f01,2001-03,Masculino,30-34 years
9289b32e-b9ec-482a-ac45-0047a12e7512,2001-03,Feminino,35-39 years
ea32f72f-75f3-4499-b5d1-2a3c916385cb,2001-03,Masculino,35-39 years
da0e1d57-af53-4f1f-9add-a88a736ad9f5,2001-03,Feminino,40-44 years
51879e91-34e5-46ce-b328-74b5d0ab7720,2001-03,Masculino,40-44 years
16876cf2-ccdf-471c-975b-c84154a7957e,2001-03,Feminino,45-49 years
4572a3f3-bbeb-46a2-a332-8b095a606891,2001-03,Masculino,45-49 years
40f2c993-738a-428d-a18a-3f4f5bade0a3,2001-03,Feminino,5-9 years
d74ad1eb-d624-433e-ac40-9fefa8144475,2001-03,Masculino,5-9 years
b8d2baf9-fd11-459d-ade8-7f847a7960d6,2001-03,Feminino,50-54 years
c00db1e3-76bb-4653-9908-34bfcabb404f,2001-03,Masculino,50-54 years
729e4410-b5e9-4d2d-9db4-5a5ee72ebf24,2001-03,Feminino,55-59 years
a264efdf-9bb8-4f89-a807-6c9161f19d06,2001-03,Masculino,55-59 years
f8ddc646-6b62-410a-a130-4d5cadccff01,2001-03,Feminino,60-64 years
adc301d2-1fe3-4184-bcd7-a8bafb2ff142,2001-03,Masculino,60-64 years
80f74af2-c32f-4e8b-9db7-df47a99e307f,2001-03,Feminino,65-69 years
f88eea5e-c152-404b-90f0-9697f2e4bada,2001-03,Masculino,65-69 years
036ad518-2a35-423d-adba-84b64c43d837,2001-03,Feminino,70-74 years
2876b390-d1c0-48bf-bf3c-863f143ea5c2,2001-03,Masculino,70-74 years
198d7921-71fc-4692-acdf-27e25e1fd19c,2001-03,Feminino,75-79 years
7c6e1417-f1f6-449e-8b79-74e1b9f06a3d,2001-03,Masculino,75-79 years
20831e8e-1372-40db-9420-9fdc8462362d,2001-03,Feminino,80-84 years
29b6abbf-d4bb-4645-95ab-036c724526cd,2001-03,Masculino,80-84 years
e1a98e1b-848c-44d0-bd4a-d77695253c30,2001-03,Feminino,85-89 years
04e27a6b-cc53-4747-b565-414e13dd7e6f,2001-03,Masculino,85-89 years
c40797d0-e81d-4ec0-a4c1-313f6b719f2b,2001-03,Feminino,90+ years
50774cff-eb40-479c-839c-4e898208a6a5,2001-03,Feminino,0-4 years
a17fa1ef-d7e3-4e4e-af96-7ba6e7b5f3fe,2001-03,Masculino,0-4 years
ac0762c4-693d-4c66-8e62-d728cb3eca2d,2001-03,Feminino,10-14 years
f2ed94fe-b970-4072-8d3a-25a38709d7ef,2001-03,Masculino,10-14 years
a0509599-1d81-444f-9810-3bba32e9307f,2001-03,Feminino,15-19 years
16333050-aa27-43f7-944d-8fed11a046f9,2001-03,Masculino,15-19 years
1638e255-628b-43a2-877b-ccf56b44f332,2001-03,Feminino,20-24 years
d53e7ba5-47bf-4536-8b03-5dd004850803,2001-03,Masculino,20-24 years
2f1e9afe-1345-4eba-a9df-f584e1364c87,2001-03,Feminino,25-29 years
6d1dc917-d305-48c0-895f-e7d208d50392,2001-03,Masculino,25-29 years
e3301daa-82e8-49a0-ab1e-9c2ba6b1fd15,2001-03,Feminino,30-34 years
a39e2dc5-89dd-4c40-aab3-97a14ae6982f,2001-03,Masculino,30-34 years
03591c95-3485-4496-9cf5-235369ab206b,2001-03,Feminino,35-39 years
b0cd13b4-1acb-41ab-b860-db70d013f127,2001-03,Masculino,35-39 years
48e5d5a4-0d23-4d78-82cb-cd128d83e283,2001-03,Feminino,40-44 years
86a0173c-febe-428d-8df0-2200fece4458,2001-03,Masculino,40-44 years
4535526f-c838-46e1-88d2-92113c55e9f5,2001-03,Feminino,45-49 years
a1ecece1-d560-4877-9ebe-4993f7ad92d8,2001-03,Masculino,45-49 years
b452c350-5cea-43ad-8e99-38167bcf9feb,2001-03,Feminino,5-9 years
91894abc-6506-4130-b5cc-4455e014a9ef,2001-03,Masculino,5-9 years
e4d21dd5-3ccd-4fa6-b68d-33ee56532858,2001-03,Feminino,50-54 years
c77848f4-9a8c-4955-8739-565ef47a036b,2001-03,Masculino,50-54 years
718e426d-43d4-4775-9230-73d1925cf376,2001-03,Feminino,55-59 years
5b3ce0f0-0a8f-47b6-8887-f735e9640cbd,2001-03,Masculino,55-59 years
597a40e3-f574-495b-a599-b6ae69014bc6,2001-03,Feminino,60-64 years
86084e1d-aab6-4dfa-b58b-189cefb268ef,2001-03,Masculino,60-64 years
8e58f08e-a484-44f5-965f-c8c91d8050e9,2001-03,Feminino,65-69 years
9c9f1ef6-07da-4f26-95a9-e5fba9e2e3ae,2001-03,Masculino,65-69 years
11bd9220-0565-4cc8-aa05-f30fdd0baf73,2001-03,Feminino,70-74 years
aa852a3e-f709-44ce-a8aa-44593648d978,2001-03,Masculino,70-74 years
6520e77e-0127-47df-83d4-e4d745283af5,2001-03,Feminino,75-79 years
dc8104d8-159e-4004-aa5e-7e8c23e83d4f,2001-03,Masculino,75-79 years
5acea827-cb3f-4602-9b24-3a8484b1a7e3,2001-03,Feminino,80-84 years
477cd3b5-cd92-468c-b5d7-1485dcc7f3cf,2001-03,Masculino,80-84 years
71ee0159-c007-4aa3-baa2-4e8ef73c78ae,2001-03,Feminino,85-89 years
5dc53cf3-5649-4c11-bbf6-1c57ccb4715d,2001-03,Masculino,85-89 years
2d4d27cb-8a0e-4171-8789-ced9ec62bdb7,2001-03,Feminino,90+ years
8760f1d2-824f-482f-940f-d748e85e4a04,2001-03,Feminino,0-4 years
026dab2e-3767-4950-a676-09b881134e9e,2001-03,Masculino,0-4 years
7faf75d4-31c7-4379-9dd7-e9dd1a013e97,2001-03,Feminino,10-14 years
6f70c205-b36e-436e-968e-5f757691367c,2001-03,Masculino,10-14 years
5f04f9d9-f5c0-450d-9876-5361200089c2,2001-03,Feminino,15-19 years
cecb1772-18b4-486d-8d2c-e5049589bcab,2001-03,Masculino,15-19 years
cf735ddd-828c-47e3-8d1e-f333191e7b21,2001-03,Feminino,20-24 years
41d3656a-2873-4f38-8bdf-076d767e68aa,2001-03,Masculino,20-24 years
1adebc04-555f-4a30-8476-72c9deebc50e,2001-03,Feminino,25-29 years
fcd6e9ac-63dd-47f1-a79b-c44298c28fa7,2001-03,Masculino,25-29 years
96a582c2-b232-4544-ae7b-8653dff7dcbe,2001-03,Feminino,30-34 years
ba7a9a74-948a-4d1a-8038-88fb1d4309ef,2001-03,Masculino,30-34 years
fbab647e-91ac-4dd3-ab55-abf013e3800d,2001-03,Feminino,35-39 years
a20f5950-c031-46d1-b439-f527c7a6e054,2001-03,Masculino,35-39 years
d66b41da-430b-47f8-ba7c-d780f0470c56,2001-03,Feminino,40-44 years
3a27db3a-a1ac-405f-bfbb-0bc10c9d2077,2001-03,Masculino,40-44 years
3b9cd6f3-2cf4-498c-bd0b-433be8d4120b,2001-03,Feminino,45-49 years
ec49e689-044f-496a-b190-80d951e85b26,2001-03,Masculino,45-49 years
371d5af0-c2fc-4c52-a432-f1ea1f87f3bc,2001-03,Feminino,5-9 years
d597914a-4c0b-44ba-bb1e-34bd8b0a4843,2001-03,Masculino,5-9 years
1baedfe4-860c-45ca-aa81-40e71d9c501a,2001-03,Feminino,50-54 years
15cf57f2-b5fe-4965-9df8-bebb94edc3ce,2001-03,Masculino,50-54 years
d33af284-cf03-46c5-b365-7be3444ef475,2001-03,Feminino,55-59 years
f76bd558-329b-42f7-b820-5bbffcdfa0fd,2001-03,Masculino,55-59 years
a19b5721-7dd3-4e54-899f-f701c93773fa,2001-03,Feminino,60-64 years
1f53109b-1514-4de7-8c79-466ec7eaa11e,2001-03,Masculino,60-64 years
f672ab99-74f6-4216-8377-ea3fb074e9e4,2001-03,Feminino,65-69 years
0fdb23b3-e91f-4ae6-99d7-bacbf70a57ce,2001-03,Masculino,65-69 years
f6ae2d07-6199-4f51-88e7-6ea36293c19c,2001-03,Feminino,70-74 years
deae6bba-87a1-4221-9c35-9825e8dd71b5,2001-03,Masculino,70-74 years
e7d2a132-fc99-454b-b459-a7a7a2119ae0,2001-03,Feminino,75-79 years
29c04a8a-5fb2-4880-8756-e30673ca2690,2001-03,Masculino,75-79 years
511a2ccb-4a76-43d7-a98e-86933f1e4c0e,2001-03,Feminino,80-84 years
cefcf2d9-f6ce-45a4-a14c-46042a5db0cb,2001-03,Masculino,80-84 years
9c360997-63b6-4ac6-bc55-d5b33cb7e867,2001-03,Feminino,85-89 years
a73e374b-e88c-4056-912d-276be863f101,2001-03,Feminino,90+ years
57249bd6-47fa-4ba2-af90-ca41e2a0ceda,2001-03,Não informado,0-4 years
7c332bbb-1468-4029-a183-1b66d9d0ea14,2001-03,Não informado,10-14 years
562c921d-a60f-40e2-97d7-7c33bfcce0e5,2001-03,Não informado,15-19 years
2a438cdd-6a18-4d62-bfe5-9c207b6a9b98,2001-03,Não informado,20-24 years
0600b45f-c121-4bf8-b858-dffe0a232e1f,2001-03,Não informado,25-29 years
ed7af8ea-922f-4e1c-abb3-f15a1f0eb8b2,2001-03,Não informado,30-34 years
ca1ad5ac-04a7-4d2e-bff8-d90a4003a95d,2001-03,Não informado,35-39 years
ffe358ea-15cf-4e76-a72b-a44ccedd9051,2001-03,Não informado,40-44 years
80fe650a-2bb6-495f-94bb-7e88ae78f63e,2001-03,Não informado,45-49 years
3e511fa9-c555-4d1b-8ac5-8b04844af1ab,2001-03,Não informado,5-9 years
339a1167-8ad6-466e-8bfb-b4573e8338cf,2001-03,Não informado,50-54 years
6242c463-4478-4bb3-b80d-d762b26df01b,2001-03,Não informado,55-59 years
2b6010c9-86d5-4f0d-ad3e-73b1119cb11e,2001-03,Não informado,60-64 years
3980113b-588b-4839-aa37-c56916e76cc8,2001-03,Não informado,65-69 years
f7e65842-d509-4416-a5eb-e64d6ca00510,2001-03,Não informado,70-74 years
a426813c-9a9a-4adf-b92c-f46916401d80,2001-03,Não informado,75-79 years
627188b1-b093-49f8-be15-6c529864dfc0,2001-03,Não informado,80-84 years
cc82598c-d67d-4077-975c-a90fe2f85b19,2001-03,Não informado,85-89 years
93820c52-5335-4087-9a33-5182631affa8,2001-03,Não informado,0-4 years
1fc6437d-5b31-4a20-801a-27faae74392b,2001-03,Não informado,10-14 years
97237ffc-f859-46a5-a4c1-acf44fcd374a,2001-03,Não informado,15-19 years
751b85a7-2244-432a-900e-f20c7b336fa2,2001-03,Não informado,20-24 years
5b1ed8c2-5a9a-49d4-b923-b94f823d81af,2001-03,Não informado,25-29 years
0c5694c8-795a-4799-a5e3-38acd149506c,2001-03,Não informado,30-34 years
cb27387d-e1eb-4fca-82ea-06cfd454810f,2001-03,Não informado,35-39 years
420831a9-e8e1-4724-b6cc-cab7bb7411b1,2001-03,Não informado,40-44 years
643b4766-a62e-4495-b2eb-3e6f3da61d6a,2001-03,Não informado,45-49 years
39329e3a-cfaf-42a2-9900-0170026b0970,2001-03,Não informado,5-9 years
1f1efc83-01fd-4a7a-96cf-25ed87f8b3f0,2001-03,Não informado,50-54 years
f23fb4bd-bae5-4d1e-985a-478cc0f595bd,2001-03,Não informado,55-59 years
7c2951e1-b617-45ca-905a-82d037da907f,2001-03,Não informado,60-64 years
8bbe66c0-5c1e-4ede-a210-0924f1196b97,2001-03,Não informado,65-69 years
97d026c3-636b-4ae5-8940-566cf5c94d18,2001-03,Não informado,70-74 years
e1a709a6-84a1-4382-a262-66da9d7815e5,2001-03,Não informado,75-79 years
e1a0bbdd-ee75-4bad-9466-7380dfd9e6b9,2001-03,Não informado,80-84 years
abc73c69-682f-4469-96a1-ab634fad3910,2001-03,Não informado,85-89 years
6459f152-8458-423d-89f2-a192397b76d9,2001-03,Não informado,0-4 years
d2182af3-2c4d-4350-a875-aa490e9e5828,2001-03,Não informado,10-14 years
220638cf-67e1-40dc-99dc-0e30ff18c9c1,2001-03,Não informado,15-19 years
1ac7d7fe-06a5-4bd6-bbec-f81d9305416b,2001-03,Não informado,20-24 years
f9812c10-55cc-4de1-bb39-88221393d562,2001-03,Não informado,25-29 years
ffb6873c-9483-491a-a4f7-59ddde856dec,2001-03,Não informado,30-34 years
e8c93c78-d864-4330-ac42-ea6837183ef3,2001-03,Não informado,35-39 years
9464de36-0174-42ab-aeb3-1a6c78e38546,2001-03,Não informado,40-44 years
4a7db429-6104-4881-80e5-614069ea08e5,2001-03,Não informado,45-49 years
527411f6-e917-4eaf-b71b-1a1f34c0be0a,2001-03,Não informado,5-9 years
63ac4c63-3319-4706-9496-89a565b930b4,2001-03,Não informado,50-54 years
1ce839fd-6e31-4228-bd48-abf18eeab51d,2001-03,Não informado,55-59 years
fb75a6ce-4bba-4c6c-ba44-e3033bef6d4c,2001-03,Não informado,60-64 years
256a479a-1d01-48cb-8c0c-cfb1569d2b18,2001-03,Não informado,65-69 years
dafda319-bdd1-4ff0-bfb2-f2fec9d84713,2001-03,Não informado,70-74 years
d0224b9d-b13f-4ec9-9efc-fee0c735f52f,2001-03,Não informado,75-79 years
b15f8b8e-fb95-48ef-becf-73166b80f44c,2001-03,Não informado,80-84 years
874b92bf-0c5e-48e8-99bd-cab24a92892a,2001-03,Não informado,85-89 years
7b4b7f28-1a53-42ec-b003-b13d5bfdd097,2001-03,Não informado,90+ years
e8b02d76-34d5-4cbb-b88c-7a87f0bec74b,2001-03,Não informado,90+ years
c3112e65-226c-4e23-b7ac-25f89c0be780,2001-03,Não informado,90+ years
b8808ee3-17cc-4c09-b608-fedf8a68f833,2001-03,Feminino,TOTAL
2b0a948c-698b-4760-92c7-1412342fa4f9,2001-03,Masculino,TOTAL
3fb457c3-2887-4c1b-b8b4-65b8b8c4d612,2001-03,Feminino,TOTAL
1b97a599-0d79-40a4-ab8e-2123ec2ecdda,2001-03,Masculino,TOTAL
94726049-8046-4f22-ab93-c6e0022fa10c,2001-03,Feminino,TOTAL
ac26b025-63f1-4dac-b878-d00a240aec69,2001-03,Masculino,TOTAL
c86167e0-0443-43c4-9a2b-dc85f813c600,2001-03,Não informado,TOTAL
1f12f12f-4e5f-458d-a021-8b1244a759a6,2001-03,Não informado,TOTAL
c3d9a6b7-3a20-4cd6-8652-fbfa6f063834,2001-03,Não informado,TOTAL
0f31d45c-d9f0-46ff-92c2-7a19c0839fe7,2001-04,Feminino,0-4 years
1249f0fc-da1c-40be-a8a4-1ff586ba0ef7,2001-04,Masculino,0-4 years
bdd5a9ed-b841-4678-8369-825e4525e57f,2001-04,Feminino,10-14 years
753032ec-c1d4-4214-aa4f-f6a3551055c9,2001-04,Masculino,10-14 years
4ee2cce1-c0a7-4a3a-a4d7-760ea58ace3e,2001-04,Feminino,15-19 years
0868564f-58cd-42a5-9ca2-0f8d08364bdb,2001-04,Masculino,15-19 years
8b95e664-f10e-43dd-8853-ba484232ea6d,2001-04,Feminino,20-24 years
bd267d9c-e1bc-4e12-9394-cd6f00f6f239,2001-04,Masculino,20-24 years
2701fa77-36fe-4be0-97fd-32e67376d635,2001-04,Feminino,25-29 years
d044582c-8100-4951-9344-80910bd561ce,2001-04,Masculino,25-29 years
f0b9b73d-68b2-4d0e-a3ea-d4f575979159,2001-04,Feminino,30-34 years
ce3dfd3a-963b-4c5b-a568-757f466eb67b,2001-04,Masculino,30-34 years
ebb53c5b-97ff-4440-94df-6366210750aa,2001-04,Feminino,35-39 years
4f217af6-19cb-45a0-b5ba-84da279cde38,2001-04,Masculino,35-39 years
cd561cee-ee84-4c5e-a5bc-d67ed8dd36d5,2001-04,Feminino,40-44 years
ec6cd577-4750-4876-a368-a5a4d91dd576,2001-04,Masculino,40-44 years
b10506ca-4483-4d57-96f6-8adae95b9d78,2001-04,Feminino,45-49 years
aac1c5f4-72cf-4877-808c-04c690ac0e71,2001-04,Masculino,45-49 years
1f237946-4c85-46af-886b-15160732250f,2001-04,Feminino,5-9 years
2defd227-f3bb-465f-81ff-2fb3dbe62765,2001-04,Masculino,5-9 years
abceda51-3b61-47fc-889c-4ef8468e644d,2001-04,Feminino,50-54 years
9f127be6-cd2e-485c-975f-51904cf48105,2001-04,Masculino,50-54 years
fad5e77c-a1f0-4755-93c3-5af2e235bf8f,2001-04,Feminino,55-59 years
271e310c-6eee-4cdd-9b7d-c630d4198b2b,2001-04,Masculino,55-59 years
dd9514af-886b-4da0-af63-a81b2545fa6a,2001-04,Feminino,60-64 years
3281ce94-5489-43a1-81f8-6aa12415285a,2001-04,Masculino,60-64 years
759119e0-3b71-48cc-9607-de7e22f01e57,2001-04,Feminino,65-69 years
206e5022-1d05-4a82-92cf-3a9f1afcb78d,2001-04,Masculino,65-69 years
1a32a35e-6ea1-4d17-9b5a-b9d5b9d847eb,2001-04,Feminino,70-74 years
029a0573-7eff-4545-a3d2-b2bea1d6af0c,2001-04,Masculino,70-74 years
286cbd7b-ccce-4a69-85b5-e33ccfca678b,2001-04,Feminino,75-79 years
68930471-75db-4283-b3f6-dec8bfdd6bbe,2001-04,Masculino,75-79 years
8fcb5b93-f7d0-4ac8-813d-5650080e6c46,2001-04,Feminino,80-84 years
a65ce5e6-986a-45ed-acba-b5a6837d78e7,2001-04,Masculino,80-84 years
21664516-76b9-4232-bbb1-7e02ada7e4f8,2001-04,Feminino,85-89 years
1d229bc4-3196-4c0f-a19b-62d3e1dc1984,2001-04,Masculino,85-89 years
346499c3-e1b8-46df-a14e-7a2a792d46e5,2001-04,Feminino,90+ years
28abe8ef-b5bc-47d5-821c-cbad4f0af6e2,2001-04,Masculino,90+ years
349fa536-26b8-4686-91df-de85a0ce4f71,2001-04,Feminino,0-4 years
902d1a7f-44ef-42bf-a742-2a664eb4e687,2001-04,Masculino,0-4 years
d8f0f299-fcad-42f5-a5db-ab2f30bcca40,2001-04,Feminino,10-14 years
29de0f2f-bedf-4737-8c06-62923b989bcd,2001-04,Masculino,10-14 years
7f44dd54-f35c-49cc-838f-278e0c40d44c,2001-04,Feminino,15-19 years
b007b3ac-d7d9-4300-94a8-f2a5d437db4d,2001-04,Masculino,15-19 years
20830b76-b553-41f8-9482-d44c3c961b91,2001-04,Feminino,20-24 years
7aa0fc06-5f52-4b13-a986-9df0b2fa6afc,2001-04,Masculino,20-24 years
205fae56-cafc-401d-ab7f-091d9175a5a7,2001-04,Feminino,25-29 years
77b01690-d1ca-478b-905d-b3f91950da6b,2001-04,Masculino,25-29 years
80d892ea-1c08-4bbb-8df5-440cba7d6341,2001-04,Feminino,30-34 years
4f92df5c-5d0b-436e-8635-35a5f44acc78,2001-04,Masculino,30-34 years
8caef72d-bd2a-49f0-8600-fe8ea5f4b721,2001-04,Feminino,35-39 years
c3bd8f90-cbe5-4023-be69-4d6d19be1042,2001-04,Masculino,35-39 years
f71237c6-bcc7-4bc0-b226-7a6d22d5a0eb,2001-04,Feminino,40-44 years
be194969-99a6-401a-8b5a-71154be35b46,2001-04,Masculino,40-44 years
fddd1fa5-e66c-4729-9640-9f01f5353a18,2001-04,Feminino,45-49 years
99e3f718-8dac-4aa1-b8fc-e06e7a214ac2,2001-04,Masculino,45-49 years
b020013c-e9df-4719-a326-3449039ed026,2001-04,Feminino,5-9 years
f5a98d4d-ba69-400e-b851-ddb267f84d34,2001-04,Masculino,5-9 years
ef7e257d-78fd-4137-a3c7-5185e0454d14,2001-04,Feminino,50-54 years
52bfc7e9-e4c7-4f01-ad8b-f3bb21c7b57c,2001-04,Masculino,50-54 years
c8083496-cb27-4548-9e3d-4521a056d80f,2001-04,Feminino,55-59 years
a255f1f2-2e46-4c0e-be20-5117838c7ab3,2001-04,Masculino,55-59 years
c70e05ae-e4ae-48b3-ab3f-adff8c5e3a11,2001-04,Feminino,60-64 years
53f95509-3a78-4bde-98b6-ee1135165ac3,2001-04,Masculino,60-64 years
dc6359af-78f5-4526-a809-dca2b81da88e,2001-04,Feminino,65-69 years
7ed7f387-cfb4-4e92-82bd-5e207b3f5a79,2001-04,Masculino,65-69 years
53b7f7f9-e177-47ca-bd4a-e346122050d9,2001-04,Feminino,70-74 years
6f629d01-bf38-4b39-b36f-e793befcada9,2001-04,Masculino,70-74 years
9a7d4489-8f91-4d0a-9abe-2508f83c042b,2001-04,Feminino,75-79 years
b0ea668b-7188-4607-99b2-eb61171f71a5,2001-04,Masculino,75-79 years
196cb01d-0e2a-4c3b-a036-d02892276835,2001-04,Feminino,80-84 years
e5010870-3617-4bbd-b691-7463123947ec,2001-04,Masculino,80-84 years
ee582dc0-4ece-481c-ba98-c9499344c161,2001-04,Feminino,85-89 years
3b2bcff9-00d8-4d6d-b61b-9e537a899802,2001-04,Masculino,85-89 years
dc483ea5-0c1d-4a88-b39b-41eaa6978314,2001-04,Feminino,90+ years
d2352637-afc7-4261-a759-dab4d27a5fb4,2001-04,Feminino,0-4 years
4058dfb8-9981-4609-9e1a-54cdf2689cd4,2001-04,Masculino,0-4 years
2a4754db-92c7-461a-8d77-25fe237e03b5,2001-04,Feminino,10-14 years
466ccfcf-fbf1-4086-87ee-c085ffdebcd8,2001-04,Masculino,10-14 years
b4581aba-5317-4913-a009-a9651023c57b,2001-04,Feminino,15-19 years
34b68cf2-879b-4f91-9bca-9b45fe80f785,2001-04,Masculino,15-19 years
60b68c11-0c7b-44ed-9d1e-9e560dfd8d96,2001-04,Feminino,20-24 years
bbd7f5e6-a140-4c2e-97e3-aac46b954377,2001-04,Masculino,20-24 years
a5891b1f-5b11-4103-9777-33551c000200,2001-04,Feminino,25-29 years
7b2d996d-19ad-41d1-92e0-015e23973cf8,2001-04,Masculino,25-29 years
2c5d3721-9f51-4185-a2cd-eb924c380b98,2001-04,Feminino,30-34 years
1b59352f-110c-40f6-a873-218eb53be839,2001-04,Masculino,30-34 years
77c04dcb-07a9-4f3a-bbea-c24dc0ab2260,2001-04,Feminino,35-39 years
557a6901-d3b4-4d37-b496-43a54ee49352,2001-04,Masculino,35-39 years
730ee248-25f6-402f-a0e7-f707ba5f8e85,2001-04,Feminino,40-44 years
53db3feb-55b6-440c-838a-9d37112fbd0f,2001-04,Masculino,40-44 years
ed2c59a3-c9f9-4295-b783-e2ec709fc8ec,2001-04,Feminino,45-49 years
4a7e5ee5-95fe-4678-a81e-23723959f00c,2001-04,Masculino,45-49 years
99e0d288-1e8d-4f81-a20d-2070a59fe1b2,2001-04,Feminino,5-9 years
9b288419-5752-42e1-b756-04a6d4f338a3,2001-04,Masculino,5-9 years
0300b86b-0215-4f99-8d5f-7ad577b13192,2001-04,Feminino,50-54 years
07b21b43-c451-410e-a046-55562dab7891,2001-04,Masculino,50-54 years
6d64da26-1394-4fef-8020-336825edc1e5,2001-04,Feminino,55-59 years
e65f8c14-ca70-4bd0-ae75-884605497fb0,2001-04,Masculino,55-59 years
6e9acd24-9db2-46eb-93df-aec4fe1a80e7,2001-04,Feminino,60-64 years
80119123-2e14-4c2a-99cd-94d6231cbb48,2001-04,Masculino,60-64 years
bbfdc784-44b9-4ab6-b50b-7befe4b15414,2001-04,Feminino,65-69 years
1b28a302-6585-41ce-814d-a9645ef9fb07,2001-04,Masculino,65-69 years
2da362ca-1292-4c9c-8e2a-8df2d00a2051,2001-04,Feminino,70-74 years
06ed06a6-0ca2-4028-b69a-8c4d340dbf70,2001-04,Masculino,70-74 years
ce7f7fc3-347b-4e14-809b-1531cbce5891,2001-04,Feminino,75-79 years
1673cf94-fa9e-4b11-adb7-8c082bb696b3,2001-04,Masculino,75-79 years
264190c7-03e5-406f-b381-1003297cd915,2001-04,Masculino,80-84 years
7f58c8ae-a652-4a50-b829-d0fa3867b183,2001-04,Feminino,85-89 years
983c17bb-2cdf-4fe7-aca6-1edf201789df,2001-04,Masculino,85-89 years
58650d29-7541-4a06-b42e-de370b546a14,2001-04,Masculino,90+ years
f77ccdfb-6245-4689-a44f-6a480be527f4,2001-04,Não informado,0-4 years
58382894-9f13-4ff8-9201-dbfad4fba325,2001-04,Não informado,10-14 years
f15738b1-ed8e-46fd-a625-51f64f1aebfa,2001-04,Não informado,15-19 years
9c39e0d9-b800-4e70-b97d-c26913140de8,2001-04,Não informado,20-24 years
4bc40c55-5012-43d4-91ea-6ea0ebfcdab0,2001-04,Não informado,25-29 years
1667834d-ad7f-47c0-918e-c045f1d6fda9,2001-04,Não informado,30-34 years
